id,location_area_id,encounter_slot_id,pokemon_id,min_level,max_level
43876,650,369,531,57,57
43877,650,370,538,57,57
43878,650,371,472,57,57
43879,650,372,248,57,57
43880,650,373,472,57,57
43881,650,374,248,57,57
43882,650,375,28,54,54
43883,650,376,207,55,55
43884,650,377,28,56,56
43885,650,378,560,55,55
43886,650,379,539,55,55
43887,650,380,247,55,55
43888,650,381,539,56,56
43889,650,382,539,57,57
43890,650,383,247,57,57
43891,650,384,207,57,57
43892,650,385,247,57,57
43893,650,386,207,57,57
43894,651,351,574,23,23
43895,651,352,572,23,23
43896,651,353,568,23,23
43897,651,354,568,25,25
43898,651,355,510,24,24
43899,651,356,510,26,26
43900,651,357,572,24,24
43901,651,358,574,24,24
43902,651,359,572,25,25
43903,651,360,574,25,25
43904,651,361,572,26,26
43905,651,362,574,26,26
43906,651,363,531,21,21
43907,651,364,531,21,21
43908,651,365,587,22,22
43909,651,366,531,22,22
43910,651,367,531,23,23
43911,651,368,531,23,23
43912,651,369,531,24,24
43913,651,370,531,24,24
43914,651,371,573,24,24
43915,651,372,531,24,24
43916,651,373,573,24,24
43917,651,374,531,24,24
43918,651,375,574,21,21
43919,651,376,572,21,21
43920,651,377,568,21,21
43921,651,378,568,23,23
43922,651,379,510,22,22
43923,651,380,510,24,24
43924,651,381,572,22,22
43925,651,382,574,22,22
43926,651,383,572,23,23
43927,651,384,574,23,23
43928,651,385,572,24,24
43929,651,386,574,24,24
43930,652,351,546,23,23
43931,652,352,541,23,23
43932,652,353,415,24,24
43933,652,354,544,23,23
43934,652,355,315,25,25
43935,652,356,544,23,23
43936,652,357,315,26,26
43937,652,358,214,26,26
43938,652,359,546,25,25
43939,652,360,541,26,26
43940,652,361,546,26,26
43941,652,362,541,26,26
43942,652,363,531,21,21
43943,652,364,531,23,23
43944,652,365,587,22,22
43945,652,366,511,22,22
43946,652,367,513,22,22
43947,652,368,515,22,22
43948,652,369,416,24,24
43949,652,370,407,24,24
43950,652,371,542,24,24
43951,652,372,547,24,24
43952,652,373,542,24,24
43953,652,374,547,24,24
43954,652,331,60,40,60
43955,652,332,550,40,60
43956,652,333,60,50,70
43957,652,334,60,50,70
43958,652,335,60,50,70
43959,652,336,61,40,60
43960,652,337,10016,40,60
43961,652,338,61,50,70
43962,652,339,186,50,70
43963,652,340,186,50,70
43964,652,341,550,10,25
43965,652,342,418,10,25
43966,652,343,550,10,25
43967,652,344,550,10,25
43968,652,345,550,10,25
43969,652,346,418,10,30
43970,652,347,10016,10,30
43971,652,348,419,10,30
43972,652,349,419,10,30
43973,652,350,419,10,30
43974,652,375,546,21,21
43975,652,376,541,21,21
43976,652,377,415,22,22
43977,652,378,543,21,21
43978,652,379,315,23,23
43979,652,380,543,21,21
43980,652,381,315,24,24
43981,652,382,214,24,24
43982,652,383,546,23,23
43983,652,384,541,24,24
43984,652,385,546,24,24
43985,652,386,541,24,24
43986,653,351,560,65,65
43987,653,352,558,65,65
43988,653,353,505,64,64
43989,653,354,357,66,66
43990,653,355,539,65,65
43991,653,356,455,66,66
43992,653,357,560,66,66
43993,653,358,539,67,67
43994,653,359,560,66,66
43995,653,360,539,67,67
43996,653,361,560,66,66
43997,653,362,539,67,67
43998,653,363,531,56,56
43999,653,364,531,56,56
44000,653,365,531,57,57
44001,653,366,206,57,57
44002,653,367,531,58,58
44003,653,368,531,58,58
44004,653,369,531,59,59
44005,653,370,531,59,59
44006,653,371,531,59,59
44007,653,372,538,59,59
44008,653,373,531,59,59
44009,653,374,538,59,59
44010,653,331,456,50,60
44011,653,332,116,50,60
44012,653,333,456,60,70
44013,653,334,222,60,70
44014,653,335,222,60,70
44015,653,336,116,50,60
44016,653,337,457,50,60
44017,653,338,117,60,70
44018,653,339,230,60,70
44019,653,340,230,60,70
44020,653,341,592,45,60
44021,653,342,592,45,60
44022,653,343,592,50,60
44023,653,344,592,50,60
44024,653,345,592,50,60
44025,653,346,594,45,60
44026,653,347,594,45,60
44027,653,348,594,50,60
44028,653,349,593,50,60
44029,653,350,593,50,60
44030,653,375,560,57,57
44031,653,376,558,57,57
44032,653,377,505,56,56
44033,653,378,357,58,58
44034,653,379,539,57,57
44035,653,380,455,58,58
44036,653,381,560,58,58
44037,653,382,539,59,59
44038,653,383,560,58,58
44039,653,384,539,59,59
44040,653,385,560,58,58
44041,653,386,539,59,59
44042,703,363,504,2,2
44043,703,364,504,2,2
44044,703,365,504,3,3
44045,703,366,504,3,3
44046,703,367,504,4,4
44047,703,368,504,4,4
44048,703,369,504,4,4
44049,703,370,504,4,4
44050,703,371,504,4,4
44051,703,372,504,4,4
44052,703,373,504,4,4
44053,703,374,504,4,4
44054,703,331,60,40,60
44055,703,332,550,40,60
44056,703,333,60,50,70
44057,703,334,60,50,70
44058,703,335,60,50,70
44059,703,336,61,40,60
44060,703,337,10016,40,60
44061,703,338,61,50,70
44062,703,339,186,50,70
44063,703,340,186,50,70
44064,703,341,550,5,15
44065,703,342,550,5,15
44066,703,343,550,5,15
44067,703,344,550,5,15
44068,703,345,550,5,15
44069,703,346,10016,5,15
44070,703,347,10016,5,15
44071,703,348,10016,5,15
44072,703,349,10016,5,15
44073,703,350,10016,5,15
44074,703,375,504,2,2
44075,703,376,509,2,2
44076,703,377,504,3,3
44077,703,378,509,3,3
44078,703,379,504,4,4
44079,703,380,509,4,4
44080,703,381,504,4,4
44081,703,382,509,4,4
44082,703,383,504,4,4
44083,703,384,509,4,4
44084,703,385,504,4,4
44085,703,386,509,4,4
44086,704,351,519,9,9
44087,704,351,191,9,9
44088,704,351,519,9,9
44089,704,351,519,9,9
44090,704,352,543,10,10
44091,704,353,504,10,10
44092,704,354,509,10,10
44093,704,355,504,10,10
44094,704,356,540,11,11
44095,704,357,519,10,10
44096,704,358,540,10,10
44097,704,359,509,11,11
44098,704,360,191,11,11
44099,704,360,191,10,10
44100,704,360,191,11,11
44101,704,360,191,11,11
44102,704,361,509,11,11
44103,704,361,191,11,11
44104,704,361,509,11,11
44105,704,361,509,11,11
44106,704,362,191,11,11
44107,704,363,531,2,2
44108,704,364,531,2,2
44109,704,365,531,3,3
44110,704,366,206,3,3
44111,704,367,531,4,4
44112,704,368,531,4,4
44113,704,369,531,4,4
44114,704,370,531,4,4
44115,704,371,531,4,4
44116,704,372,531,4,4
44117,704,373,531,4,4
44118,704,374,531,4,4
44119,704,331,60,40,60
44120,704,332,550,40,60
44121,704,333,60,50,70
44122,704,334,60,50,70
44123,704,335,60,50,70
44124,704,336,61,40,60
44125,704,337,10016,40,60
44126,704,338,61,50,70
44127,704,339,186,50,70
44128,704,340,186,50,70
44129,704,341,550,5,15
44130,704,342,298,5,15
44131,704,343,550,5,15
44132,704,344,550,5,15
44133,704,345,550,5,15
44134,704,346,10016,5,15
44135,704,347,183,5,15
44136,704,348,10016,5,15
44137,704,349,184,5,15
44138,704,350,184,5,15
44139,704,375,519,2,2
44140,704,375,191,2,2
44141,704,375,519,2,2
44142,704,375,519,2,2
44143,704,376,540,2,2
44144,704,377,504,3,3
44145,704,378,509,3,3
44146,704,379,504,3,3
44147,704,380,540,3,3
44148,704,381,519,4,4
44149,704,382,540,4,4
44150,704,383,509,4,4
44151,704,384,191,4,4
44152,704,384,191,3,3
44153,704,384,191,4,4
44154,704,384,191,4,4
44155,704,385,509,4,4
44156,704,385,191,4,4
44157,704,385,509,4,4
44158,704,385,509,4,4
44159,704,386,191,4,4
44160,705,351,591,44,44
44161,705,352,619,44,44
44162,705,353,279,45,45
44163,705,354,55,45,45
44164,705,355,337,46,46
44165,705,356,338,46,46
44166,705,357,183,45,45
44167,705,358,183,47,47
44168,705,359,619,47,47
44169,705,360,225,44,44
44170,705,361,619,47,47
44171,705,362,225,44,44
44172,705,363,531,39,39
44173,705,364,531,39,39
44174,705,365,587,40,40
44175,705,366,531,40,40
44176,705,367,531,41,41
44177,705,368,531,41,41
44178,705,369,531,42,42
44179,705,370,531,42,42
44180,705,371,531,42,42
44181,705,372,184,42,42
44182,705,373,531,42,42
44183,705,374,184,42,42
44184,705,331,118,40,60
44185,705,332,550,40,60
44186,705,333,118,50,70
44187,705,334,118,50,70
44188,705,335,118,50,70
44189,705,336,118,40,60
44190,705,337,10016,40,60
44191,705,338,119,50,70
44192,705,339,119,50,70
44193,705,340,119,50,70
44194,705,341,550,15,40
44195,705,342,183,15,40
44196,705,343,550,15,40
44197,705,344,550,15,40
44198,705,345,550,15,40
44199,705,346,183,15,40
44200,705,347,10016,15,40
44201,705,348,10016,25,45
44202,705,349,184,25,45
44203,705,350,184,25,45
44204,705,375,591,39,39
44205,705,376,619,39,39
44206,705,377,279,40,40
44207,705,378,55,40,40
44208,705,379,337,41,41
44209,705,380,338,41,41
44210,705,381,183,40,40
44211,705,382,183,42,42
44212,705,383,619,42,42
44213,705,384,225,39,39
44214,705,385,619,42,42
44215,705,386,225,39,39
44216,706,351,626,54,54
44217,706,352,539,53,53
44218,706,353,207,54,54
44219,706,354,620,53,53
44220,706,355,591,54,54
44221,706,356,55,55,55
44222,706,357,620,53,53
44223,706,358,539,54,54
44224,706,359,629,52,52
44225,706,360,626,56,56
44226,706,361,629,52,52
44227,706,362,626,56,56
44228,706,363,531,48,48
44229,706,364,531,48,48
44230,706,365,587,49,49
44231,706,366,531,49,49
44232,706,367,531,50,50
44233,706,368,531,50,50
44234,706,369,531,51,51
44235,706,370,531,51,51
44236,706,371,472,51,51
44237,706,372,538,51,51
44238,706,373,472,51,51
44239,706,374,538,51,51
44240,706,331,60,40,60
44241,706,332,550,40,60
44242,706,333,60,50,70
44243,706,334,60,50,70
44244,706,335,60,50,70
44245,706,336,61,40,60
44246,706,337,10016,40,60
44247,706,338,61,50,70
44248,706,339,62,50,70
44249,706,340,62,50,70
44250,706,341,550,40,55
44251,706,342,418,40,55
44252,706,343,550,45,55
44253,706,344,550,45,55
44254,706,345,550,45,55
44255,706,346,418,40,55
44256,706,347,10016,40,55
44257,706,348,419,45,55
44258,706,349,419,45,55
44259,706,350,419,45,55
44260,706,375,626,49,49
44261,706,376,539,48,48
44262,706,377,207,49,49
44263,706,378,619,48,48
44264,706,379,591,49,49
44265,706,380,55,50,50
44266,706,381,619,48,48
44267,706,382,539,49,49
44268,706,383,629,47,47
44269,706,384,626,51,51
44270,706,385,629,47,47
44271,706,386,626,51,51
44272,654,331,370,40,60
44273,654,332,90,40,60
44274,654,333,370,50,70
44275,654,334,370,50,70
44276,654,335,370,50,70
44277,654,336,90,40,60
44278,654,337,370,40,60
44279,654,338,90,50,70
44280,654,339,91,50,70
44281,654,340,91,50,70
44282,654,341,592,25,40
44283,654,342,120,25,40
44284,654,343,550,30,40
44285,654,344,592,30,40
44286,654,345,592,30,40
44287,654,346,120,25,40
44288,654,347,593,25,40
44289,654,348,10016,30,40
44290,654,349,121,30,40
44291,654,350,121,30,40
44292,655,331,456,50,60
44293,655,332,116,50,60
44294,655,333,456,60,70
44295,655,334,456,60,70
44296,655,335,456,60,70
44297,655,336,116,50,60
44298,655,337,457,50,60
44299,655,338,117,60,70
44300,655,339,230,60,70
44301,655,340,230,60,70
44302,655,341,592,45,60
44303,655,342,592,45,60
44304,655,343,592,50,60
44305,655,344,592,50,60
44306,655,345,592,50,60
44307,655,346,594,45,60
44308,655,347,594,45,60
44309,655,348,594,50,60
44310,655,349,593,50,60
44311,655,350,593,50,60
44312,707,331,370,40,60
44313,707,332,223,40,60
44314,707,333,370,50,70
44315,707,334,370,50,70
44316,707,335,370,50,70
44317,707,336,223,40,60
44318,707,337,370,40,60
44319,707,338,223,50,70
44320,707,339,224,50,70
44321,707,340,224,50,70
44322,707,341,592,30,45
44323,707,342,458,30,45
44324,707,343,223,35,45
44325,707,344,592,35,45
44326,707,345,592,35,45
44327,707,346,593,30,45
44328,707,347,594,30,45
44329,707,348,226,35,45
44330,707,349,594,35,45
44331,707,350,594,35,45
44332,576,331,118,40,60
44333,576,332,10016,40,60
44334,576,333,118,50,70
44335,576,334,118,50,70
44336,576,335,118,50,70
44337,576,336,118,40,60
44338,576,337,550,40,60
44339,576,338,119,50,70
44340,576,339,119,50,70
44341,576,340,119,50,70
44342,576,341,10016,45,60
44343,576,342,341,45,60
44344,576,343,10016,50,60
44345,576,344,10016,50,60
44346,576,345,10016,50,60
44347,576,346,550,45,60
44348,576,347,550,45,60
44349,576,348,342,50,60
44350,576,349,342,50,60
44351,576,350,342,50,60
44352,656,351,19,16,16
44353,656,352,548,16,16
44354,656,353,519,16,16
44355,656,354,300,16,16
44356,656,355,19,17,17
44357,656,356,548,17,17
44358,656,357,519,17,17
44359,656,358,300,17,17
44360,656,359,548,18,18
44361,656,360,133,19,19
44362,656,361,548,18,18
44363,656,362,133,19,19
44364,656,363,531,15,15
44365,656,364,531,15,15
44366,656,365,531,16,16
44367,656,366,531,16,16
44368,656,367,531,17,17
44369,656,368,531,17,17
44370,656,369,531,18,18
44371,656,370,531,18,18
44372,656,371,301,18,18
44373,656,372,549,18,18
44374,656,373,301,18,18
44375,656,374,549,18,18
44376,656,375,19,15,15
44377,656,376,548,15,15
44378,656,377,519,15,15
44379,656,378,300,15,15
44380,656,379,19,16,16
44381,656,380,548,16,16
44382,656,381,519,16,16
44383,656,382,300,16,16
44384,656,383,548,17,17
44385,656,384,133,18,18
44386,656,385,548,17,17
44387,656,386,133,18,18
44388,578,331,339,45,60
44389,578,332,618,45,60
44390,578,333,339,60,60
44391,578,333,339,60,60
44392,578,333,339,60,60
44393,578,333,339,50,60
44394,578,334,339,60,60
44395,578,334,339,60,60
44396,578,334,339,60,60
44397,578,334,339,50,60
44398,578,335,339,60,60
44399,578,335,339,60,60
44400,578,335,339,60,60
44401,578,335,339,50,60
44402,578,336,339,45,60
44403,578,337,618,45,60
44404,578,338,340,60,60
44405,578,338,340,60,60
44406,578,338,340,60,60
44407,578,338,340,50,60
44408,578,339,340,60,60
44409,578,339,340,60,60
44410,578,339,340,60,60
44411,578,339,340,50,60
44412,578,340,340,60,60
44413,578,340,340,60,60
44414,578,340,340,60,60
44415,578,340,340,50,60
44416,578,341,618,45,60
44417,578,342,618,45,60
44418,578,343,618,60,60
44419,578,343,618,60,60
44420,578,343,618,60,60
44421,578,343,618,50,60
44422,578,344,618,60,60
44423,578,344,618,60,60
44424,578,344,618,60,60
44425,578,344,618,50,60
44426,578,345,618,60,60
44427,578,345,618,60,60
44428,578,345,618,60,60
44429,578,345,618,50,60
44430,578,346,618,45,60
44431,578,347,618,45,60
44432,578,348,618,60,60
44433,578,348,618,60,60
44434,578,348,618,60,60
44435,578,348,618,50,60
44436,578,349,537,60,60
44437,578,349,537,60,60
44438,578,349,537,60,60
44439,578,349,537,50,60
44440,578,350,537,60,60
44441,578,350,537,60,60
44442,578,350,537,60,60
44443,578,350,537,50,60
44444,578,375,536,54,54
44445,578,375,536,54,54
44446,578,375,536,54,54
44447,578,376,588,54,54
44448,578,376,588,54,54
44449,578,376,588,54,54
44450,578,377,536,55,55
44451,578,377,536,55,55
44452,578,377,536,55,55
44453,578,378,453,55,55
44454,578,378,453,55,55
44455,578,378,453,55,55
44456,578,379,618,55,55
44457,578,379,618,55,55
44458,578,379,618,55,55
44459,578,380,618,56,56
44460,578,380,618,56,56
44461,578,380,618,56,56
44462,578,381,536,56,56
44463,578,381,536,56,56
44464,578,381,536,56,56
44465,578,382,453,56,56
44466,578,382,453,56,56
44467,578,382,453,56,56
44468,578,383,536,57,57
44469,578,383,536,57,57
44470,578,383,536,57,57
44471,578,384,616,57,57
44472,578,384,616,57,57
44473,578,384,616,57,57
44474,578,385,536,57,57
44475,578,385,536,57,57
44476,578,385,536,57,57
44477,578,386,616,57,57
44478,578,386,616,57,57
44479,578,386,616,57,57
44480,657,331,118,40,60
44481,657,332,10016,40,60
44482,657,333,118,50,70
44483,657,334,118,50,70
44484,657,335,118,50,70
44485,657,336,118,40,60
44486,657,337,550,40,60
44487,657,338,119,50,70
44488,657,339,119,50,70
44489,657,340,119,50,70
44490,657,341,10016,5,15
44491,657,342,10016,5,15
44492,657,343,10016,5,15
44493,657,344,10016,5,15
44494,657,345,10016,5,15
44495,657,346,550,5,15
44496,657,347,550,5,15
44497,657,348,550,5,15
44498,657,349,550,5,15
44499,657,350,550,5,15
44500,658,331,456,40,60
44501,658,332,98,40,60
44502,658,333,456,50,70
44503,658,334,211,50,70
44504,658,335,211,50,70
44505,658,336,98,40,60
44506,658,337,457,40,60
44507,658,338,99,50,70
44508,658,339,99,50,70
44509,658,340,99,50,70
44510,658,341,592,5,15
44511,658,342,592,5,15
44512,658,343,592,5,15
44513,658,344,592,5,15
44514,658,345,592,5,15
44515,658,346,594,5,15
44516,658,347,594,5,15
44517,658,348,594,5,15
44518,658,349,593,5,15
44519,658,350,593,5,15
44520,659,331,370,40,60
44521,659,332,90,40,60
44522,659,333,370,50,70
44523,659,334,370,50,70
44524,659,335,370,50,70
44525,659,336,90,40,60
44526,659,337,370,40,60
44527,659,338,90,50,70
44528,659,339,91,50,70
44529,659,340,91,50,70
44530,659,341,592,30,45
44531,659,342,120,30,45
44532,659,343,10016,35,45
44533,659,344,592,35,45
44534,659,345,592,35,45
44535,659,346,593,35,45
44536,659,347,222,35,45
44537,659,348,550,35,45
44538,659,349,121,35,45
44539,659,350,121,35,45
44540,579,351,505,64,64
44541,579,352,510,64,64
44542,579,353,20,65,65
44543,579,354,39,65,65
44544,579,355,517,65,65
44545,579,356,517,66,66
44546,579,357,42,65,65
44547,579,358,42,66,66
44548,579,359,505,67,67
44549,579,360,510,67,67
44550,579,361,505,67,67
44551,579,362,510,67,67
44552,579,363,531,56,56
44553,579,364,531,56,56
44554,579,365,531,57,57
44555,579,366,206,57,57
44556,579,367,531,58,58
44557,579,368,531,58,58
44558,579,369,531,59,59
44559,579,370,40,59,59
44560,579,371,169,59,59
44561,579,372,518,59,59
44562,579,373,169,59,59
44563,579,374,518,59,59
44564,579,375,505,56,56
44565,579,376,510,56,56
44566,579,377,20,57,57
44567,579,378,39,57,57
44568,579,379,517,57,57
44569,579,380,517,58,58
44570,579,381,42,57,57
44571,579,382,42,58,58
44572,579,383,505,59,59
44573,579,384,510,59,59
44574,579,385,505,59,59
44575,579,386,510,59,59
44576,580,351,20,64,64
44577,580,352,42,64,64
44578,580,353,505,65,65
44579,580,354,39,65,65
44580,580,355,517,65,65
44581,580,356,517,66,66
44582,580,357,510,65,65
44583,580,358,510,66,66
44584,580,359,20,67,67
44585,580,360,42,67,67
44586,580,361,20,67,67
44587,580,362,42,67,67
44588,581,351,536,64,64
44589,581,352,533,64,64
44590,581,353,454,63,63
44591,581,354,193,63,63
44592,581,355,533,63,63
44593,581,356,533,64,64
44594,581,357,538,63,63
44595,581,358,538,63,63
44596,581,359,536,65,65
44597,581,360,538,65,65
44598,581,361,536,65,65
44599,581,362,538,65,65
44600,581,363,531,54,54
44601,581,364,531,54,54
44602,581,365,531,55,55
44603,581,366,531,55,55
44604,581,367,531,56,56
44605,581,368,531,56,56
44606,581,369,469,57,57
44607,581,370,537,57,57
44608,581,371,531,57,57
44609,581,372,539,57,57
44610,581,373,531,57,57
44611,581,374,539,57,57
44612,581,375,536,54,54
44613,581,376,533,54,54
44614,581,377,454,55,55
44615,581,378,193,55,55
44616,581,379,533,55,55
44617,581,380,533,56,56
44618,581,381,538,55,55
44619,581,382,538,55,55
44620,581,383,536,57,57
44621,581,384,538,57,57
44622,581,385,536,57,57
44623,581,386,538,57,57
44624,582,351,548,62,62
44625,582,352,541,62,62
44626,582,353,548,63,63
44627,582,354,288,63,63
44628,582,355,548,64,64
44629,582,356,544,63,63
44630,582,357,288,65,65
44631,582,358,544,65,65
44632,582,359,548,65,65
44633,582,360,541,64,64
44634,582,361,548,65,65
44635,582,362,541,64,64
44636,582,363,531,54,54
44637,582,364,531,54,54
44638,582,365,511,55,55
44639,582,366,513,55,55
44640,582,367,515,55,55
44641,582,368,531,56,56
44642,582,369,531,57,57
44643,582,370,545,57,57
44644,582,371,289,57,57
44645,582,372,549,57,57
44646,582,373,289,57,57
44647,582,374,549,57,57
44648,582,331,118,40,60
44649,582,332,10016,40,60
44650,582,333,118,50,70
44651,582,334,118,50,70
44652,582,335,118,50,70
44653,582,336,118,35,60
44654,582,337,550,35,60
44655,582,338,119,35,70
44656,582,339,119,45,70
44657,582,340,119,45,70
44658,582,341,10016,45,60
44659,582,342,183,45,60
44660,582,343,10016,50,60
44661,582,344,10016,50,60
44662,582,345,10016,50,60
44663,582,346,183,45,60
44664,582,347,550,45,60
44665,582,348,550,50,60
44666,582,349,184,50,60
44667,582,350,184,50,60
44668,582,375,548,54,54
44669,582,376,541,54,54
44670,582,377,548,55,55
44671,582,378,288,55,55
44672,582,379,548,56,56
44673,582,380,544,55,55
44674,582,381,288,57,57
44675,582,382,544,57,57
44676,582,383,548,57,57
44677,582,384,541,56,56
44678,582,385,548,57,57
44679,582,386,541,56,56
44680,583,375,551,18,18
44681,583,376,554,18,18
44682,583,377,551,19,19
44683,583,378,554,19,19
44684,583,379,556,19,19
44685,583,380,559,19,19
44686,583,381,27,19,19
44687,583,382,557,19,19
44688,583,383,27,20,20
44689,583,384,557,21,21
44690,583,385,27,20,20
44691,583,386,557,21,21
44692,584,375,551,18,18
44693,584,376,554,18,18
44694,584,377,551,19,19
44695,584,378,27,19,19
44696,584,379,556,19,19
44697,584,380,561,19,19
44698,584,381,27,20,20
44699,584,382,557,19,19
44700,584,383,328,21,21
44701,584,384,557,21,21
44702,584,385,328,21,21
44703,584,386,557,21,21
44704,585,375,551,18,18
44705,585,376,562,18,18
44706,585,377,551,19,19
44707,585,378,562,19,19
44708,585,379,27,19,19
44709,585,380,27,20,20
44710,585,381,551,20,20
44711,585,382,562,20,20
44712,585,383,551,21,21
44713,585,384,562,21,21
44714,585,385,551,21,21
44715,585,386,562,21,21
44716,587,375,562,27,27
44717,587,376,551,27,27
44718,587,377,562,28,28
44719,587,378,551,28,28
44720,587,379,28,28,28
44721,587,380,28,29,29
44722,587,381,562,29,29
44723,587,382,552,29,29
44724,587,383,562,30,30
44725,587,384,552,30,30
44726,587,385,562,30,30
44727,587,386,552,30,30
44728,588,375,343,27,27
44729,588,376,343,27,27
44730,588,377,343,28,28
44731,588,378,343,28,28
44732,588,379,343,28,28
44733,588,380,343,28,28
44734,588,381,343,29,29
44735,588,382,343,29,29
44736,588,383,343,30,30
44737,588,384,343,30,30
44738,588,385,343,30,30
44739,588,386,343,30,30
44740,590,387,529,25,25
44741,590,388,529,25,25
44742,590,389,529,26,26
44743,590,390,529,26,26
44744,590,391,529,27,27
44745,590,392,529,27,27
44746,590,393,529,28,28
44747,590,394,529,28,28
44748,590,395,529,28,28
44749,590,396,529,28,28
44750,590,397,529,28,28
44751,590,398,529,28,28
44752,590,375,595,25,25
44753,590,376,599,26,26
44754,590,377,595,26,26
44755,590,378,299,27,27
44756,590,379,597,26,26
44757,590,380,597,27,27
44758,590,381,595,27,27
44759,590,382,525,25,25
44760,590,383,595,28,28
44761,590,384,599,28,28
44762,590,385,602,28,28
44763,590,386,602,28,28
44764,591,387,529,28,28
44765,591,388,529,28,28
44766,591,389,529,29,29
44767,591,390,529,29,29
44768,591,391,529,30,30
44769,591,392,529,30,30
44770,591,393,529,31,31
44771,591,394,529,31,31
44772,591,395,529,31,31
44773,591,396,529,31,31
44774,591,397,529,31,31
44775,591,398,529,31,31
44776,591,375,595,28,28
44777,591,376,599,29,29
44778,591,377,595,29,29
44779,591,378,299,30,30
44780,591,379,597,29,29
44781,591,380,597,30,30
44782,591,381,595,30,30
44783,591,382,525,28,28
44784,591,383,595,31,31
44785,591,384,599,31,31
44786,591,385,602,31,31
44787,591,386,602,31,31
44788,592,387,529,28,28
44789,592,388,529,28,28
44790,592,389,529,29,29
44791,592,390,529,29,29
44792,592,391,529,30,30
44793,592,392,529,30,30
44794,592,393,529,31,31
44795,592,394,529,31,31
44796,592,395,529,31,31
44797,592,396,529,31,31
44798,592,397,529,31,31
44799,592,398,529,31,31
44800,592,375,595,28,28
44801,592,376,599,29,29
44802,592,377,595,29,29
44803,592,378,299,30,30
44804,592,379,597,30,30
44805,592,380,597,31,31
44806,592,381,595,30,30
44807,592,382,525,28,28
44808,592,383,602,31,31
44809,592,384,602,31,31
44810,592,385,595,31,31
44811,592,386,599,31,31
44812,593,387,530,54,54
44813,593,388,95,54,54
44814,593,389,530,55,55
44815,593,390,530,55,55
44816,593,391,530,56,56
44817,593,392,530,56,56
44818,593,393,530,57,57
44819,593,394,530,57,57
44820,593,395,530,57,57
44821,593,396,208,57,57
44822,593,397,530,57,57
44823,593,398,208,57,57
44824,593,375,525,54,54
44825,593,375,525,54,54
44826,593,375,525,54,54
44827,593,375,614,54,54
44828,593,376,525,55,55
44829,593,376,533,55,55
44830,593,376,525,55,55
44831,593,376,525,55,55
44832,593,377,533,55,55
44833,593,377,631,55,55
44834,593,377,533,55,55
44835,593,377,533,55,55
44836,593,378,527,54,54
44837,593,379,632,56,56
44838,593,380,614,56,56
44839,593,380,631,56,56
44840,593,380,614,56,56
44841,593,380,615,56,56
44842,593,381,631,56,56
44843,593,381,614,56,56
44844,593,381,631,56,56
44845,593,381,631,56,56
44846,593,382,632,57,57
44847,593,383,615,57,57
44848,593,384,95,57,57
44849,593,385,615,57,57
44850,593,386,95,57,57
44851,594,351,583,63,63
44852,594,352,586,63,63
44853,594,353,620,64,64
44854,594,354,586,65,65
44855,594,355,620,65,65
44856,594,356,614,65,65
44857,594,357,620,66,66
44858,594,358,583,65,65
44859,594,359,620,66,66
44860,594,360,614,66,66
44861,594,361,619,66,66
44862,594,362,614,66,66
44863,594,363,531,55,55
44864,594,364,531,55,55
44865,594,365,587,56,56
44866,594,366,531,56,56
44867,594,367,531,57,57
44868,594,368,531,57,57
44869,594,369,531,58,58
44870,594,370,531,58,58
44871,594,371,531,58,58
44872,594,372,521,58,58
44873,594,372,521,58,58
44874,594,372,521,58,58
44875,594,372,584,58,58
44876,594,373,531,58,58
44877,594,374,521,58,58
44878,594,374,521,58,58
44879,594,374,521,58,58
44880,594,374,584,58,58
44881,594,375,520,55,55
44882,594,375,520,55,55
44883,594,375,520,55,55
44884,594,375,583,55,55
44885,594,376,586,55,55
44886,594,377,620,56,56
44887,594,378,586,57,57
44888,594,379,620,57,57
44889,594,380,520,57,57
44890,594,380,520,57,57
44891,594,380,520,57,57
44892,594,380,614,57,57
44893,594,381,620,58,58
44894,594,382,520,58,58
44895,594,382,520,58,58
44896,594,382,520,58,58
44897,594,382,583,57,57
44898,594,383,586,58,58
44899,594,383,586,58,58
44900,594,383,586,58,58
44901,594,383,620,58,58
44902,594,384,621,58,58
44903,594,384,621,58,58
44904,594,384,621,58,58
44905,594,384,614,58,58
44906,594,385,586,58,58
44907,594,385,586,58,58
44908,594,385,586,58,58
44909,594,385,620,58,58
44910,594,386,621,58,58
44911,594,386,621,58,58
44912,594,386,621,58,58
44913,594,386,614,58,58
44914,595,351,520,63,63
44915,595,351,520,63,63
44916,595,351,520,63,63
44917,595,351,583,63,63
44918,595,352,586,63,63
44919,595,353,620,64,64
44920,595,354,586,65,65
44921,595,355,620,65,65
44922,595,356,520,65,65
44923,595,356,520,65,65
44924,595,356,520,65,65
44925,595,356,614,65,65
44926,595,357,620,66,66
44927,595,358,520,66,66
44928,595,358,520,66,66
44929,595,358,520,66,66
44930,595,358,583,65,65
44931,595,359,586,66,66
44932,595,359,586,66,66
44933,595,359,586,66,66
44934,595,359,614,66,66
44935,595,360,621,66,66
44936,595,361,586,66,66
44937,595,361,586,66,66
44938,595,361,586,66,66
44939,595,361,614,66,66
44940,595,362,621,66,66
44941,595,363,531,55,55
44942,595,364,531,55,55
44943,595,365,587,56,56
44944,595,366,531,56,56
44945,595,367,531,57,57
44946,595,368,531,57,57
